SubDirectory,file_name,image_hash,fold
Type_2,2658.jpg,32c3,0
train/Type_2,54.jpg,32c4,0
Type_1,2771.jpg,32cc,0
Type_1,18.jpg,32cc,0
train/Type_2,960.jpg,32cc,0
Type_1,4918.jpg,32d3,0
train/Type_3,370.jpg,32e3,0
train/Type_1,237.jpg,32e3,0
train/Type_2,243.jpg,32f2,0
Type_2,3354.jpg,3301,0
Type_1,3848.jpg,3301,0
Type_3,5003.jpg,3303,0
Type_3,483.jpg,3307,0
Type_2,3294.jpg,3313,0
train/Type_1,1279.jpg,3313,0
Type_3,899.jpg,3313,0
Type_2,1715.jpg,3313,0
Type_1,6052.jpg,3316,0
Type_2,2227.jpg,3321,0
Type_1,3567.jpg,3323,0
Type_1,3639.jpg,3323,0
Type_2,2499.jpg,332b,0
Type_2,6312.jpg,3331,0
Type_1,5985.jpg,3332,0
Type_1,6916.jpg,3333,0
Type_1,1093.jpg,3333,0
Type_1,1142.jpg,3333,0
train/Type_2,1096.jpg,3333,0
Type_2,1446.jpg,3333,0
Type_1,6546.jpg,3333,0
Type_1,6861.jpg,3333,0
Type_2,3626.jpg,3333,0
Type_1,6545.jpg,3333,0
train/Type_1,583.jpg,3333,0
Type_3,3807.jpg,3336,0
Type_2,840.jpg,3337,0
Type_3,3456.jpg,3337,0
Type_2,1248.jpg,3343,0
Type_3,339.jpg,334c,0
train/Type_2,276.jpg,3353,0
train/Type_2,622.jpg,3363,0
Type_2,615.jpg,3363,0
Type_3,158.jpg,3367,0
Type_3,3062.jpg,336f,0
Type_3,3838.jpg,336f,0
Type_1,1339.jpg,3373,0
Type_2,3232.jpg,3373,0
Type_2,6746.jpg,3373,0
Type_3,1842.jpg,3373,0
Type_3,5034.jpg,3373,0
Type_1,3446.jpg,3373,0
Type_3,3306.jpg,3373,0
Type_2,6747.jpg,3373,0
Type_1,6503.jpg,3377,0
Type_2,6745.jpg,3377,0
train/Type_2,1225.jpg,3377,0
Type_2,781.jpg,337c,0
Type_1,2524.jpg,3382,0
Type_2,2386.jpg,3386,0
Type_2,1761.jpg,3386,0
Type_3,5021.jpg,339c,0
Type_1,3794.jpg,33a3,0
Type_3,151.jpg,33aa,0
Type_1,444.jpg,33b1,0
train/Type_2,1480.jpg,33b3,0
train/Type_1,294.jpg,33b3,0
Type_3,2149.jpg,33b3,0
Type_1,1499.jpg,33b3,0
Type_1,1601.jpg,33b3,0
Type_1,2757.jpg,33b3,0
Type_1,2012.jpg,33b3,0
Type_1,2417.jpg,33b3,0
Type_1,6787.jpg,33c0,0
Type_2,6383.jpg,33c0,0
Type_3,1683.jpg,33c2,0
Type_2,1351.jpg,33c2,0
Type_1,888.jpg,33c3,0
train/Type_2,1334.jpg,33c9,0
Type_2,2165.jpg,33d6,0
Type_2,673.jpg,33d9,0
Type_2,3598.jpg,33e3,0
Type_2,2614.jpg,33ee,0
Type_2,2375.jpg,33ee,0
Type_1,2463.jpg,33f1,0
Type_3,1875.jpg,33fb,0
Type_1,943.jpg,3402,0
Type_1,2399.jpg,3431,0
Type_1,3464.jpg,3431,0
Type_1,1058.jpg,3431,0
train/Type_1,13.jpg,3431,0
Type_2,6766.jpg,3473,0
Type_3,2978.jpg,34a3,0
Type_2,1827.jpg,34ca,0
Type_1,2235.jpg,34f3,0
Type_3,5002.jpg,34f7,0
Type_1,2420.jpg,3518,0
Type_2,4921.jpg,352d,0
Type_2,5008.jpg,3533,0
Type_3,4979.jpg,357c,0
train/Type_1,1168.jpg,35c3,0
Type_1,2641.jpg,35c3,0
Type_1,2596.jpg,35e3,0
Type_1,1476.jpg,360b,0
Type_2,3905.jpg,3613,0
train/Type_2,1424.jpg,3613,0
Type_3,5056.jpg,3623,0
Type_2,2167.jpg,3623,0
Type_2,776.jpg,3631,0
Type_2,2319.jpg,3631,0
Type_2,549.jpg,3631,0
Type_2,5088.jpg,3633,0
Type_3,5103.jpg,3633,0
train/Type_1,677.jpg,3633,0
Type_3,1356.jpg,3633,0
Type_2,2733.jpg,3635,0
Type_1,3853.jpg,3643,0
train/Type_1,890.jpg,3649,0
Type_2,1773.jpg,3651,0
Type_2,842.jpg,3662,0
train/Type_2,268.jpg,3663,0
Type_2,2376.jpg,3663,0
Type_3,6762.jpg,3673,0
Type_1,2234.jpg,3677,0
Type_1,5040.jpg,3691,0
Type_2,618.jpg,3693,0
Type_3,4296.jpg,36a2,0
Type_3,4293.jpg,36b3,0
Type_2,4203.jpg,36cd,0
train/Type_2,1376.jpg,36d3,0
Type_2,6423.jpg,3712,0
Type_2,3339.jpg,3713,0
Type_1,3510.jpg,3713,0
Type_1,408.jpg,3723,0
Type_2,2746.jpg,3731,0
Type_2,5014.jpg,3733,0
train/Type_2,474.jpg,3733,0
Type_2,5049.jpg,3733,0
train/Type_2,929.jpg,3737,0
Type_2,5047.jpg,373b,0
train/Type_2,517.jpg,3743,0
Type_3,4975.jpg,3753,0
Type_1,2057.jpg,3773,0
Type_3,3321.jpg,3773,0
Type_3,2000.jpg,3777,0
Type_1,1111.jpg,3777,0
Type_1,369.jpg,3777,0
train/Type_1,306.jpg,3777,0
Type_1,678.jpg,3777,0
train/Type_1,998.jpg,3781,0
Type_1,1197.jpg,3782,0
Type_1,263.jpg,3783,0
Type_2,3682.jpg,3793,0
Type_3,3149.jpg,37aa,0
Type_2,3477.jpg,37b1,0
Type_3,2523.jpg,37b7,0
train/Type_2,115.jpg,37d1,0
Type_2,3940.jpg,37d3,0
Type_2,4883.jpg,37e9,0
train/Type_3,450.jpg,37ef,0
Type_2,4923.jpg,37f3,0
train/Type_1,421.jpg,37f3,0
Type_2,1096.jpg,37f8,0
Type_2,4985.jpg,3808,0
Type_2,4091.jpg,3810,0
Type_2,717.jpg,3811,0
Type_2,220.jpg,3811,0
Type_1,725.jpg,3813,0
Type_3,5517.jpg,3815,0
Type_2,306.jpg,3823,0
Type_2,1279.jpg,3823,0
train/Type_2,616.jpg,3823,0
Type_2,3171.jpg,3833,0
Type_2,2495.jpg,3846,0
Type_2,2797.jpg,3849,0
Type_2,3872.jpg,384a,0
train/Type_1,1274.jpg,3866,0
Type_3,3312.jpg,3873,0
train/Type_3,947.jpg,3873,0
Type_2,3789.jpg,3877,0
Type_2,4914.jpg,387f,0
Type_2,6124.jpg,3883,0
Type_3,121.jpg,3887,0
Type_2,1549.jpg,3887,0
Type_2,3530.jpg,388a,0
train/Type_2,95.jpg,388c,0
Type_2,305.jpg,388d,0
Type_2,960.jpg,388d,0
Type_1,3207.jpg,3893,0
Type_1,1832.jpg,3899,0
Type_2,4650.jpg,38ae,0
Type_2,4063.jpg,38b2,0
Type_2,4672.jpg,38c0,0
Type_2,4652.jpg,38c1,0
Type_1,3087.jpg,38c2,0
Type_1,3946.jpg,38c2,0
train/Type_3,746.jpg,38c3,0
train/Type_2,973.jpg,38c3,0
Type_2,1622.jpg,38c3,0
Type_2,3184.jpg,38c3,0
Type_3,340.jpg,38c3,0
Type_3,1994.jpg,38c3,0
Type_2,2969.jpg,38eb,0
Type_2,2603.jpg,38eb,0
train/Type_2,850.jpg,38eb,0
Type_2,915.jpg,38eb,0
Type_3,3146.jpg,3902,0
Type_3,2268.jpg,3902,0
Type_1,2949.jpg,3915,0
Type_2,982.jpg,3922,0
Type_2,2345.jpg,3922,0
Type_2,2577.jpg,3922,0
Type_2,2826.jpg,3923,0
Type_3,2306.jpg,3933,0
Type_1,3468.jpg,3933,0
Type_2,375.jpg,3939,0
Type_2,217.jpg,393b,0
Type_2,1777.jpg,3967,0
train/Type_2,1144.jpg,3967,0
Type_3,5294.jpg,3973,0
train/Type_2,412.jpg,3977,0
train/Type_2,339.jpg,3988,0
train/Type_1,751.jpg,3999,0
Type_1,2353.jpg,39ae,0
Type_2,3202.jpg,39ce,0
Type_2,3879.jpg,39e6,0
train/Type_2,101.jpg,39e7,0
Type_2,6870.jpg,39e7,0
Type_3,5290.jpg,39f3,0
Type_2,397.jpg,3a11,0
Type_1,3199.jpg,3a33,0
Type_2,6740.jpg,3a33,0
Type_2,117.jpg,3a33,0
Type_2,1381.jpg,3a37,0
train/Type_2,559.jpg,3a81,0
Type_2,6122.jpg,3a83,0
Type_1,1495.jpg,3a99,0
Type_1,2871.jpg,3aa3,0
Type_1,2377.jpg,3aa3,0
Type_1,3157.jpg,3aa3,0
Type_2,3516.jpg,3aa3,0
Type_2,6450.jpg,3aa3,0
Type_1,3663.jpg,3ab3,0
Type_2,399.jpg,3abb,0
Type_2,3096.jpg,3ac6,0
Type_3,4177.jpg,3ac6,0
Type_2,4348.jpg,3acb,0
Type_1,6863.jpg,3ad2,0
Type_1,6865.jpg,3ad2,0
Type_2,6771.jpg,3ad3,0
Type_2,2747.jpg,3adf,0
Type_2,2390.jpg,3ae3,0
Type_3,4175.jpg,3ae3,0
Type_3,6142.jpg,3ae3,0
train/Type_1,454.jpg,3af7,0
train/Type_1,383.jpg,3b02,0
Type_2,1269.jpg,3b12,0
Type_3,5065.jpg,3b13,0
Type_2,1340.jpg,3b13,0
Type_2,3011.jpg,3b19,0
Type_2,3562.jpg,3b1a,0
train/Type_2,1253.jpg,3b23,0
Type_1,6749.jpg,3b27,0
Type_2,2214.jpg,3b2b,0
Type_2,2312.jpg,3b33,0
Type_2,3370.jpg,3b33,0
Type_2,3391.jpg,3b33,0
Type_1,6918.jpg,3b33,0
Type_1,2434.jpg,3b33,0
Type_1,6919.jpg,3b33,0
Type_1,6757.jpg,3b35,0
Type_2,1337.jpg,3b37,0
train/Type_2,1444.jpg,3b46,0
Type_2,5094.jpg,3b5d,0
Type_2,6781.jpg,3b67,0
Type_2,1353.jpg,3b6b,0
Type_3,4531.jpg,3b77,0
Type_1,6373.jpg,3b79,0
train/Type_2,834.jpg,3b93,0
Type_1,2011.jpg,3ba3,0
train/Type_1,891.jpg,3bac,0
Type_2,1923.jpg,3bb7,0
train/Type_2,1263.jpg,3bb7,0
Type_2,1053.jpg,3bb7,0
Type_2,243.jpg,3bb7,0
Type_2,498.jpg,3bb7,0
Type_2,4872.jpg,3bc3,0
Type_2,3921.jpg,3bc6,0
train/Type_2,1214.jpg,3bc9,0
train/Type_2,826.jpg,3bc9,0
Type_1,265.jpg,3bd6,0
Type_1,202.jpg,3bd6,0
Type_1,6506.jpg,3be1,0
Type_1,6505.jpg,3be1,0
Type_1,6507.jpg,3be1,0
Type_2,4887.jpg,3be3,0
Type_3,6532.jpg,3be7,0
Type_2,6780.jpg,3be7,0
Type_2,1323.jpg,3be7,0
Type_3,6531.jpg,3be7,0
Type_3,6533.jpg,3be7,0
Type_2,6779.jpg,3be7,0
train/Type_2,1406.jpg,3bee,0
Type_2,3057.jpg,3bee,0
Type_1,2518.jpg,3bf6,0
train/Type_1,104.jpg,3bf6,0
Type_2,1115.jpg,3c11,0
Type_2,218.jpg,3c11,0
Type_2,3327.jpg,3c37,0
Type_1,6631.jpg,3c5c,0
train/Type_1,1079.jpg,3c73,0
Type_2,3429.jpg,3c73,0
Type_2,5387.jpg,3c75,0
Type_2,6764.jpg,3c77,0
Type_2,4654.jpg,3c81,0
Type_3,4829.jpg,3c83,0
Type_2,3621.jpg,3c83,0
Type_3,5609.jpg,3c93,0
Type_2,4062.jpg,3ca2,0
Type_2,5257.jpg,3ca3,0
Type_2,1517.jpg,3ca3,0
Type_2,14.jpg,3ca3,0
Type_3,5562.jpg,3cc1,0
Type_2,5196.jpg,3cc1,0
Type_2,5219.jpg,3cc1,0
Type_2,5362.jpg,3cc1,0
Type_3,5554.jpg,3cc1,0
Type_3,5474.jpg,3cc1,0
Type_2,5218.jpg,3cc1,0
Type_2,5366.jpg,3cc1,0
Type_3,5576.jpg,3cc1,0
train/Type_1,441.jpg,3cc2,0
Type_3,4766.jpg,3cc2,0
Type_1,4319.jpg,3cc2,0
Type_3,5328.jpg,3cc2,0
Type_2,6228.jpg,3cc3,0
Type_3,5207.jpg,3cc3,0
Type_1,111.jpg,3cc3,0
train/Type_1,1430.jpg,3cc3,0
Type_2,5225.jpg,3cc3,0
Type_3,5556.jpg,3cc3,0
Type_2,6226.jpg,3cc3,0
Type_1,3968.jpg,3cc3,0
Type_1,1333.jpg,3cc3,0
Type_3,4290.jpg,3cc3,0
Type_2,5940.jpg,3cc3,0
train/Type_2,1371.jpg,3cc3,0
Type_2,3398.jpg,3cc3,0
Type_2,5757.jpg,3cc3,0
Type_2,5889.jpg,3cc3,0
Type_1,2834.jpg,3cc3,0
Type_2,5227.jpg,3cc3,0
Type_2,6225.jpg,3cc3,0
Type_3,5448.jpg,3cc3,0
Type_2,5594.jpg,3cc3,0
Type_3,5473.jpg,3cc3,0
Type_2,5370.jpg,3cc3,0
Type_2,6227.jpg,3cc3,0
Type_2,6224.jpg,3cc3,0
Type_3,5648.jpg,3cc3,0
Type_2,6718.jpg,3cc3,0
Type_1,874.jpg,3cc3,0
Type_2,5363.jpg,3cc4,0
Type_2,6872.jpg,3cc5,0
train/Type_2,293.jpg,3cc5,0
Type_2,2323.jpg,3cc6,0
Type_2,5463.jpg,3cc6,0
Type_1,5948.jpg,3cc7,0
Type_1,5949.jpg,3cc7,0
train/Type_1,1422.jpg,3cc7,0
Type_3,6229.jpg,3cc7,0
Type_2,5941.jpg,3cc7,0
Type_2,1897.jpg,3cc8,0
Type_2,108.jpg,3cc8,0
train/Type_2,1132.jpg,3cc8,0
Type_2,1414.jpg,3cc8,0
Type_2,5221.jpg,3cc9,0
train/Type_2,1359.jpg,3cc9,0
Type_2,54.jpg,3cca,0
Type_2,4187.jpg,3ccb,0
Type_2,4785.jpg,3ccb,0
Type_3,6759.jpg,3ccb,0
Type_3,5439.jpg,3ccb,0
Type_1,6630.jpg,3ccc,0
Type_2,3830.jpg,3cce,0
Type_2,5795.jpg,3cce,0
Type_2,4277.jpg,3cd3,0
Type_2,4064.jpg,3cdc,0
Type_2,5369.jpg,3ce2,0
Type_3,6143.jpg,3ce3,0
Type_2,2579.jpg,3ce3,0
Type_2,5617.jpg,3ce3,0
Type_3,5261.jpg,3ce3,0
Type_2,4273.jpg,3ce3,0
Type_3,5512.jpg,3ce6,0
Type_3,5436.jpg,3ceb,0
train/Type_2,404.jpg,3cf2,0
Type_2,3176.jpg,3d1c,0
Type_2,3880.jpg,3d1c,0
train/Type_1,148.jpg,3d33,0
Type_2,6661.jpg,3d33,0
Type_1,2682.jpg,3d3b,0
Type_2,2743.jpg,3d46,0
train/Type_2,1171.jpg,3d73,0
Type_2,6765.jpg,3d77,0
Type_2,2996.jpg,3dc3,0
Type_2,802.jpg,3dc6,0
Type_2,4870.jpg,3de3,0
Type_2,2224.jpg,3de3,0
Type_2,1288.jpg,3de6,0
Type_2,37.jpg,3dec,0
Type_3,2031.jpg,3e03,0
train/Type_2,386.jpg,3e23,0
Type_2,449.jpg,3e31,0
Type_2,2127.jpg,3e31,0
Type_1,6684.jpg,3e33,0
Type_1,6688.jpg,3e33,0
Type_1,6685.jpg,3e33,0
Type_2,987.jpg,3e33,0
Type_3,420.jpg,3e39,0
Type_3,5035.jpg,3e63,0
Type_3,928.jpg,3e64,0
Type_3,6760.jpg,3e73,0
Type_3,5703.jpg,3e83,0
Type_2,6406.jpg,3ea3,0
Type_2,3888.jpg,3ea3,0
Type_3,500.jpg,3ea3,0
Type_2,6453.jpg,3eb3,0
Type_3,6702.jpg,3eb3,0
Type_3,5568.jpg,3ec1,0
Type_2,6441.jpg,3ec2,0
Type_2,4601.jpg,3ec2,0
Type_1,196.jpg,3ec3,0
Type_3,5233.jpg,3ec3,0
Type_2,5336.jpg,3ec3,0
train/Type_3,424.jpg,3ec3,0
Type_2,4271.jpg,3ec3,0
Type_3,4800.jpg,3ec3,0
Type_3,5319.jpg,3ec3,0
Type_1,4704.jpg,3ec3,0
Type_2,5361.jpg,3ec3,0
Type_3,642.jpg,3ec3,0
Type_2,2428.jpg,3ec3,0
Type_1,538.jpg,3ec3,0
train/Type_2,1348.jpg,3ec4,0
Type_2,4349.jpg,3ec5,0
Type_2,1690.jpg,3ec6,0
Type_2,4283.jpg,3ec7,0
Type_1,2839.jpg,3ec7,0
train/Type_2,659.jpg,3ec9,0
Type_3,6885.jpg,3ec9,0
train/Type_3,1286.jpg,3eca,0
Type_2,4345.jpg,3eca,0
Type_3,4831.jpg,3ecb,0
Type_2,4134.jpg,3ee3,0
Type_2,4133.jpg,3ee3,0
train/Type_2,1349.jpg,3ee6,0
Type_1,1666.jpg,3ee7,0
Type_3,3094.jpg,3ee7,0
Type_3,4142.jpg,3eea,0
Type_2,523.jpg,3eeb,0
Type_2,2516.jpg,3eeb,0
Type_2,2880.jpg,3eeb,0
train/Type_2,1304.jpg,3eeb,0
train/Type_2,705.jpg,3eee,0
Type_2,1020.jpg,3eee,0
Type_2,3394.jpg,3eee,0
Type_2,2950.jpg,3eee,0
Type_1,3082.jpg,3ef4,0
Type_2,4922.jpg,3ef9,0
Type_3,3279.jpg,3f03,0
Type_3,42.jpg,3f03,0
Type_2,555.jpg,3f12,0
Type_2,2647.jpg,3f16,0
Type_1,3311.jpg,3f16,0
Type_2,2277.jpg,3f19,0
Type_2,2269.jpg,3f23,0
Type_2,1848.jpg,3f30,0
Type_2,3291.jpg,3f31,0
Type_2,2173.jpg,3f33,0
train/Type_2,117.jpg,3f33,0
Type_2,2582.jpg,3f6b,0
train/Type_1,96.jpg,3f77,0
Type_3,771.jpg,3f77,0
Type_1,3583.jpg,3fb2,0
Type_3,2490.jpg,3fb2,0
Type_2,485.jpg,3fb3,0
Type_2,5332.jpg,3fc3,0
Type_3,4976.jpg,3fc6,0
Type_3,4978.jpg,3fc6,0
Type_1,1695.jpg,3fe3,0
Type_1,1061.jpg,3fe3,0
Type_3,5269.jpg,3fe3,0
Type_1,2964.jpg,3fe3,0
Type_2,4916.jpg,3fea,0
Type_2,2082.jpg,400c,0
Type_2,997.jpg,4012,0
Type_2,3328.jpg,404c,0
Type_2,2549.jpg,4076,0
Type_1,1363.jpg,4094,0
Type_2,4951.jpg,40cc,0
Type_2,5067.jpg,4104,0
Type_1,1213.jpg,4115,0
Type_3,5698.jpg,4124,0
Type_3,4224.jpg,4130,0
Type_2,284.jpg,4132,0
Type_3,1880.jpg,4154,0
Type_3,1891.jpg,4154,0
Type_2,5029.jpg,4167,0
Type_1,3228.jpg,4176,0
train/Type_3,392.jpg,4183,0
train/Type_1,965.jpg,41a8,0
Type_3,3804.jpg,41b1,0
Type_2,1231.jpg,4214,0
Type_1,2152.jpg,422e,0
Type_1,2622.jpg,422e,0
Type_2,1024.jpg,427c,0
Type_1,3162.jpg,427c,0
Type_2,3994.jpg,4288,0
Type_1,970.jpg,42cc,0
Type_2,1013.jpg,4310,0
Type_2,1692.jpg,432c,0
Type_1,6460.jpg,4331,0
Type_3,5071.jpg,4335,0
Type_2,1859.jpg,4336,0
Type_2,520.jpg,4336,0
Type_1,5837.jpg,4344,0
Type_3,5084.jpg,4365,0
Type_2,3721.jpg,436c,0
Type_2,6492.jpg,437c,0
Type_3,89.jpg,43ac,0
Type_3,785.jpg,43be,0
Type_2,6636.jpg,43c2,0
Type_2,6635.jpg,43c6,0
Type_2,540.jpg,4411,0
Type_2,3066.jpg,4413,0
Type_2,6385.jpg,4422,0
Type_2,6378.jpg,4431,0
train/Type_1,906.jpg,4458,0
Type_3,6440.jpg,4487,0
Type_2,6537.jpg,448a,0
Type_3,6338.jpg,448a,0
Type_3,235.jpg,448c,0
train/Type_1,265.jpg,4498,0
Type_2,2556.jpg,449c,0
Type_2,4949.jpg,44cc,0
Type_2,4950.jpg,44cc,0
Type_1,6446.jpg,450c,0
Type_2,3708.jpg,4511,0
Type_2,3826.jpg,4511,0
Type_2,3160.jpg,4511,0
Type_2,63.jpg,4514,0
Type_1,5913.jpg,4536,0
train/Type_1,513.jpg,4536,0
Type_2,841.jpg,45bc,0
train/Type_2,815.jpg,4605,0
Type_2,1209.jpg,4610,0
Type_2,6384.jpg,462a,0
Type_3,4896.jpg,4630,0
Type_1,949.jpg,4633,0
Type_1,755.jpg,4633,0
Type_1,2664.jpg,4676,0
Type_2,3653.jpg,4698,0
Type_2,3360.jpg,469c,0
Type_1,4042.jpg,46bd,0
Type_3,4983.jpg,46d6,0
Type_2,319.jpg,4720,0
Type_2,592.jpg,4723,0
Type_1,6461.jpg,4731,0
Type_2,5100.jpg,4818,0
Type_3,171.jpg,4818,0
Type_3,6043.jpg,4824,0
Type_3,6837.jpg,4824,0
train/Type_1,248.jpg,482b,0
Type_3,3226.jpg,4831,0
Type_3,3581.jpg,4835,0
Type_2,5501.jpg,4846,0
Type_3,3737.jpg,4877,0
Type_2,1817.jpg,487d,0
Type_3,4966.jpg,4880,0
Type_3,5455.jpg,4880,0
Type_2,616.jpg,4881,0
Type_3,5689.jpg,4882,0
Type_2,5971.jpg,4882,0
Type_3,5245.jpg,4884,0
Type_2,6395.jpg,4886,0
Type_2,6582.jpg,4896,0
train/Type_2,1240.jpg,48a1,0
Type_2,1544.jpg,48a2,0
Type_3,129.jpg,48b1,0
Type_3,3752.jpg,48b3,0
Type_2,3261.jpg,48bb,0
Type_3,4100.jpg,48c4,0
Type_3,5150.jpg,48c4,0
Type_3,4106.jpg,48c4,0
Type_3,4102.jpg,48c4,0
Type_3,5156.jpg,48c4,0
Type_3,4101.jpg,48c4,0
Type_1,1449.jpg,48c5,0
Type_1,355.jpg,48c8,0
Type_2,4082.jpg,48c8,0
train/Type_3,1062.jpg,48db,0
Type_2,5028.jpg,4914,0
Type_2,2924.jpg,4935,0
train/Type_2,1329.jpg,4936,0
train/Type_3,491.jpg,4954,0
train/Type_2,595.jpg,49a2,0
Type_2,1435.jpg,49a6,0
Type_1,3463.jpg,49c2,0
Type_1,1329.jpg,49c3,0
Type_1,2433.jpg,49c3,0
Type_1,2604.jpg,49c6,0
Type_1,2954.jpg,49c6,0
Type_1,3741.jpg,49c6,0
Type_2,1724.jpg,49ce,0
Type_3,925.jpg,49d0,0
Type_3,5708.jpg,4a14,0
Type_2,1742.jpg,4a6b,0
train/Type_2,847.jpg,4a94,0
Type_3,2106.jpg,4a99,0
Type_2,4080.jpg,4ac0,0
Type_3,1467.jpg,4ac9,0
Type_3,1771.jpg,4b94,0
Type_2,2635.jpg,4bcd,0
Type_2,4492.jpg,4c00,0
Type_2,4250.jpg,4c03,0
Type_3,3192.jpg,4c04,0
Type_3,4425.jpg,4c04,0
Type_2,5533.jpg,4c04,0
Type_2,5619.jpg,4c06,0
Type_2,1215.jpg,4c20,0
Type_3,1122.jpg,4c21,0
Type_2,6123.jpg,4c23,0
Type_2,2674.jpg,4c26,0
Type_3,5012.jpg,4c33,0
Type_2,3599.jpg,4c35,0
Type_3,3786.jpg,4c44,0
Type_2,5625.jpg,4c44,0
Type_2,630.jpg,4c49,0
train/Type_2,1066.jpg,4c55,0
Type_3,3517.jpg,4c57,0
Type_2,3200.jpg,4c75,0
Type_1,440.jpg,4c75,0
Type_2,3295.jpg,4c75,0
Type_2,22.jpg,4c75,0
Type_3,4436.jpg,4c80,0
Type_2,5105.jpg,4c80,0
Type_3,2160.jpg,4c80,0
Type_2,4657.jpg,4c81,0
Type_3,5197.jpg,4c81,0
train/Type_1,1468.jpg,4c81,0
Type_2,4255.jpg,4c81,0
Type_3,3385.jpg,4c82,0
Type_2,5500.jpg,4c82,0
Type_3,1399.jpg,4c82,0
train/Type_3,1455.jpg,4c82,0
Type_3,4301.jpg,4c82,0
Type_3,6134.jpg,4c82,0
Type_2,1460.jpg,4c84,0
Type_2,4447.jpg,4c84,0
train/Type_3,1403.jpg,4c84,0
Type_3,3566.jpg,4c84,0
Type_2,6394.jpg,4c86,0
Type_3,53.jpg,4c86,0
Type_2,4256.jpg,4c88,0
Type_3,5520.jpg,4c88,0
Type_2,4493.jpg,4c88,0
train/Type_2,80.jpg,4c88,0
Type_2,5813.jpg,4c8a,0
Type_2,3810.jpg,4c8e,0
train/Type_2,1212.jpg,4c92,0
Type_3,4807.jpg,4c95,0
Type_2,3084.jpg,4c95,0
Type_2,5630.jpg,4ca1,0
Type_3,1052.jpg,4ca1,0
Type_2,5492.jpg,4ca1,0
Type_2,1531.jpg,4ca3,0
Type_2,5376.jpg,4ca3,0
Type_2,4822.jpg,4ca3,0
train/Type_2,699.jpg,4ca3,0
train/Type_3,835.jpg,4ca4,0
train/Type_3,1401.jpg,4cac,0
Type_2,4375.jpg,4cae,0
Type_1,2003.jpg,4caf,0
train/Type_3,635.jpg,4cb3,0
Type_2,6826.jpg,4cb3,0
train/Type_1,991.jpg,4cc0,0
Type_2,1050.jpg,4cc0,0
train/Type_3,318.jpg,4cc0,0
Type_2,2421.jpg,4cc0,0
Type_2,5226.jpg,4cc0,0
Type_2,5390.jpg,4cc1,0
Type_3,4803.jpg,4cc1,0
Type_3,6056.jpg,4cc2,0
Type_3,3760.jpg,4cc2,0
Type_2,4617.jpg,4cc2,0
Type_3,877.jpg,4cc2,0
Type_3,5687.jpg,4cc3,0
Type_2,3561.jpg,4cc3,0
Type_3,5519.jpg,4cc3,0
Type_3,5305.jpg,4cc3,0
Type_2,5595.jpg,4cc3,0
Type_2,118.jpg,4cc4,0
Type_3,4239.jpg,4cc4,0
Type_3,5591.jpg,4cc4,0
Type_3,6117.jpg,4cc4,0
Type_3,1845.jpg,4cc4,0
Type_3,646.jpg,4cc4,0
Type_3,4333.jpg,4cc4,0
Type_3,4407.jpg,4cc5,0
Type_2,2530.jpg,4cc5,0
train/Type_3,125.jpg,4cc5,0
train/Type_2,1075.jpg,4cc5,0
Type_1,3886.jpg,4cc5,0
Type_3,4285.jpg,4cc6,0
Type_3,5755.jpg,4cc6,0
Type_2,1755.jpg,4cc6,0
Type_2,2621.jpg,4cc7,0
Type_1,3806.jpg,4cc7,0
Type_3,689.jpg,4cc7,0
train/Type_2,1172.jpg,4cc8,0
train/Type_2,946.jpg,4cc9,0
Type_2,1498.jpg,4cc9,0
Type_2,1383.jpg,4cc9,0
train/Type_2,726.jpg,4ccb,0
Type_2,1687.jpg,4ccc,0
Type_2,5885.jpg,4cce,0
Type_3,3239.jpg,4cce,0
Type_3,1216.jpg,4cd4,0
Type_2,5627.jpg,4cd5,0
Type_2,1640.jpg,4cd6,0
Type_1,6432.jpg,4cd6,0
Type_2,2274.jpg,4cdc,0
Type_3,2698.jpg,4cde,0
Type_3,1620.jpg,4ce1,0
Type_3,5211.jpg,4ce2,0
Type_2,3821.jpg,4ce3,0
Type_1,4321.jpg,4ce3,0
Type_2,2703.jpg,4ce3,0
Type_2,5538.jpg,4ce4,0
Type_3,5447.jpg,4ce4,0
train/Type_3,1081.jpg,4ce5,0
train/Type_3,606.jpg,4ce7,0
Type_1,4339.jpg,4ce8,0
Type_3,2828.jpg,4ce9,0
Type_2,4061.jpg,4ceb,0
Type_3,5340.jpg,4cf5,0
Type_2,342.jpg,4cfd,0
train/Type_2,934.jpg,4d48,0
train/Type_2,178.jpg,4d55,0
Type_1,3331.jpg,4dc3,0
train/Type_3,627.jpg,4dcc,0
Type_2,2114.jpg,4e04,0
Type_2,51.jpg,4e22,0
train/Type_3,430.jpg,4e34,0
Type_2,4470.jpg,4e35,0
Type_2,1858.jpg,4e35,0
Type_2,6853.jpg,4e5b,0
Type_2,2589.jpg,4e63,0
Type_2,3835.jpg,4e80,0
Type_3,628.jpg,4e81,0
Type_2,5539.jpg,4e84,0
Type_2,5541.jpg,4e99,0
Type_3,3719.jpg,4ea1,0
Type_2,6827.jpg,4eb3,0
train/Type_2,186.jpg,4eb3,0
Type_2,6797.jpg,4eb9,0
Type_2,4446.jpg,4ec0,0
Type_1,1185.jpg,4ec1,0
Type_3,2513.jpg,4ec5,0
Type_3,2097.jpg,4ece,0
Type_2,4528.jpg,4ed4,0
Type_3,2667.jpg,4ee4,0
